x_value,total_1,total_2
7880,9967,4731
7881,9975,4736
7882,9978,4732
7883,9986,4737
7884,9985,4736
7885,9980,4739
7886,9975,4736
7887,9974,4733
7888,9977,4739
7889,9985,4734
7890,9979,4734
7891,9981,4734
7892,9979,4740
7893,9982,4741
7894,9985,4741
7895,9992,4736
7896,9994,4742
7897,9992,4741
7898,9998,4737
7899,10005,4732
7900,10007,4732
7901,10006,4732
7902,10006,4730
7903,10011,4731
7904,10006,4732
7905,10009,4731
7906,10008,4729
7907,10016,4726
7908,10019,4723
7909,10018,4725
7910,10012,4727
7911,10007,4729
7912,10002,4735
7913,10007,4732
7914,10004,4730
7915,9999,4726
7916,10000,4731
7917,10000,4735
7918,9999,4741
7919,9998,4746
7920,10001,4746
7921,10003,4749
7922,9999,4750
7923,9993,4754
7924,10001,4751
7925,10006,4747
7926,10007,4751
7927,10010,4746
7928,10013,4743
7929,10012,4743
7930,10015,4743
7931,10012,4747
7932,10009,4743
7933,10003,4743
7934,10011,4746
7935,10017,4744
7936,10019,4747
7937,10017,4751
7938,10023,4752
7939,10022,4758
7940,10030,4761
7941,10026,4766
7942,10025,4771
7943,10025,4772
7944,10032,4773
7945,10038,4769
7946,10043,4767
7947,10049,4767
7948,10057,4769
7949,10051,4775
7950,10045,4774
7951,10053,4770
7952,10059,4767
7953,10063,4766
7954,10068,4769
7955,10070,4765
7956,10071,4765
7957,10066,4768
7958,10068,4765
7959,10075,4767
7960,10083,4762
7961,10088,4758
7962,10086,4754
7963,10085,4750
7964,10090,4747
7965,10093,4745
7966,10088,4742
7967,10089,4738
7968,10090,4737
7969,10092,4738
7970,10093,4743
7971,10094,4744
7972,10097,4747
7973,10094,4745
7974,10095,4748
7975,10098,4750
7976,10097,4752
7977,10092,4758
7978,10099,4756
7979,10099,4753
7980,10096,4753
7981,10103,4759
7982,10110,4760
7983,10115,4755
7984,10114,4755
7985,10110,4754
7986,10111,4757
7987,10105,4762
7988,10099,4761
7989,10100,4762
7990,10094,4764
7991,10096,4765
7992,10092,4767
7993,10090,4768
7994,10088,4766
7995,10091,4770
7996,10091,4772
7997,10098,4776
7998,10094,4778
7999,10091,4775
8000,10094,4779
8001,10101,4775
8002,10100,4771
8003,10100,4772
8004,10100,4777
8005,10103,4774
8006,10109,4773
8007,10117,4779
8008,10123,4774
8009,10117,4778
8010,10123,4773
8011,10119,4776
8012,10116,4775
8013,10123,4770
8014,10118,4773
8015,10118,4775
8016,10126,4771
8017,10132,4766
8018,10129,4766
8019,10134,4765
8020,10129,4771
8021,10130,4767
8022,10136,4769
8023,10137,4767
8024,10133,4771
8025,10132,4774
8026,10140,4776
8027,10146,4772
8028,10151,4776
8029,10155,4772
8030,10154,4778
8031,10155,4779
8032,10159,4774
8033,10163,4775
8034,10171,4770
8035,10172,4766
8036,10173,4768
8037,10170,4764
8038,10169,4759
8039,10168,4757
8040,10170,4754
8041,10168,4756
8042,10176,4761
8043,10178,4766
8044,10183,4762
8045,10186,4767
8046,10180,4771
8047,10174,4767
8048,10176,4770
8049,10178,4774
8050,10183,4778
8051,10190,4776
8052,10184,4772
8053,10183,4771
8054,10182,4773
8055,10178,4772
8056,10172,4769
8057,10171,4774
8058,10174,4777
8059,10180,4779
8060,10179,4779
8061,10185,4781
8062,10190,4780
8063,10188,4784
8064,10195,4780
8065,10202,4779
8066,10203,4779
8067,10207,4779
8068,10203,4783
8069,10197,4780
8070,10191,4784
8071,10187,4784
8072,10190,4786
8073,10197,4785
8074,10205,4788
8075,10201,4784
8076,10204,4784
8077,10206,4787
8078,10212,4786
8079,10210,4787
8080,10210,4789
8081,10218,4792
8082,10222,4791
8083,10223,4790
8084,10220,4796
8085,10222,4802
8086,10228,4800
8087,10235,4797
8088,10241,4799
8089,10244,4796
8090,10250,4802
8091,10254,4799
8092,10250,4796
8093,10248,4793
8094,10243,4792
8095,10240,4790
8096,10239,4788
8097,10241,4793
8098,10235,4791
8099,10233,4788
8100,10239,4788
8101,10246,4784
8102,10244,4788
8103,10248,4792
8104,10254,4798
8105,10256,4803
8106,10251,4808
8107,10245,4803
8108,10251,4804
8109,10256,4803
8110,10263,4799
8111,10262,4804
8112,10263,4804
8113,10264,4808
8114,10270,4805
8115,10265,4804
8116,10271,4805
8117,10278,4811
8118,10286,4808
8119,10283,4805
8120,10279,4808
8121,10273,4810
8122,10273,4809
8123,10279,4813
8124,10279,4813
8125,10285,4819
8126,10290,4825
8127,10297,4826
8128,10292,4821
8129,10295,4818
8130,10289,4814
8131,10295,4820
8132,10293,4822
8133,10288,4820
8134,10289,4819
8135,10288,4825
8136,10282,4824
8137,10276,4819
8138,10277,4818
8139,10279,4818
8140,10282,4818
8141,10282,4817
8142,10279,4816
8143,10279,4822
8144,10285,4818
8145,10291,4817
8146,10291,4812
8147,10292,4810
8148,10292,4816
8149,10289,4815
8150,10296,4819
8151,10293,4824
8152,10296,4829
8153,10303,4829
8154,10302,4830
8155,10309,4831
8156,10317,4832
8157,10315,4834
8158,10314,4833
8159,10317,4834
8160,10318,4830
8161,10315,4829
8162,10320,4829
8163,10319,4827
8164,10318,4826
8165,10319,4828
8166,10316,4825
8167,10320,4824
8168,10321,4830
8169,10319,4826
8170,10326,4829
8171,10334,4824
8172,10338,4822
8173,10337,4828
8174,10342,4824
8175,10342,4823
8176,10340,4819
8177,10345,4824
8178,10342,4825
8179,10346,4826
8180,10348,4831
8181,10347,4829
8182,10348,4831
8183,10343,4830
8184,10337,4831
8185,10341,4829
8186,10340,4828
8187,10343,4826
8188,10337,4825
8189,10343,4821
8190,10347,4819
8191,10345,4815
8192,10339,4812
8193,10345,4812
8194,10344,4818
8195,10341,4819
8196,10343,4825
8197,10350,4830
8198,10358,4834
8199,10366,4837
8200,10362,4836
8201,10359,4839
8202,10363,4834
8203,10364,4830
8204,10358,4830
8205,10364,4831
8206,10364,4830
8207,10363,4827
8208,10363,4829
8209,10359,4827
8210,10362,4822
8211,10358,4824
8212,10356,4824
8213,10355,4822
8214,10363,4821
8215,10362,4826
8216,10358,4821
8217,10361,4827
8218,10358,4822
8219,10357,4820
8220,10360,4826
8221,10358,4828
8222,10356,4828
8223,10357,4834
8224,10359,4839
8225,10360,4841
8226,10361,4847
8227,10359,4842
8228,10361,4839
8229,10358,4841
8230,10356,4846
8231,10352,4841
8232,10359,4844
8233,10364,4842
8234,10366,4846
8235,10374,4848
8236,10368,4848
8237,10363,4852
8238,10361,4853
8239,10367,4850
8240,10364,4847
8241,10372,4850
8242,10379,4847
8243,10381,4844
8244,10377,4843
8245,10380,4849
8246,10377,4850
8247,10383,4850
8248,10388,4853
8249,10393,4858
8250,10394,4853
8251,10391,4856
8252,10397,4861
8253,10396,4856
8254,10396,4854
8255,10396,4849
8256,10395,4854
8257,10389,4860
8258,10386,4864
8259,10383,4861
8260,10386,4862
8261,10393,4866
8262,10398,4869
8263,10398,4868
8264,10401,4868
8265,10409,4870
8266,10410,4871
8267,10414,4873
8268,10410,4873
8269,10415,4876
8270,10412,4873
8271,10416,4879
8272,10414,4879
8273,10412,4882
8274,10412,4886
8275,10406,4890
8276,10411,4888
8277,10413,4884
8278,10413,4883
8279,10409,4882
8280,10415,4886
8281,10421,4886
8282,10422,4883
8283,10421,4886
8284,10416,4889
8285,10415,4892
8286,10419,4892
8287,10425,4892
8288,10429,4896
8289,10431,4892
8290,10437,4898
8291,10437,4894
8292,10441,4900
8293,10446,4898
8294,10445,4903
8295,10440,4901
8296,10439,4903
8297,10435,4905
8298,10442,4901
8299,10440,4898
8300,10443,4900
8301,10447,4898
8302,10446,4899
8303,10452,4896
8304,10458,4894
8305,10462,4896
8306,10468,4892
8307,10470,4893
8308,10476,4890
8309,10482,4885
8310,10481,4881
8311,10480,4883
8312,10475,4883
8313,10470,4888
8314,10470,4887
8315,10472,4889
8316,10473,4888
8317,10472,4891
8318,10472,4887
8319,10480,4883
8320,10487,4878
8321,10487,4880
8322,10481,4883
8323,10478,4885
8324,10477,4882
8325,10472,4879
8326,10478,4875
8327,10472,4877
8328,10468,4883
8329,10464,4887
8330,10470,4883
8331,10471,4882
8332,10479,4882
8333,10479,4880
8334,10474,4883
8335,10473,4882
8336,10473,4884
8337,10477,4880
8338,10484,4877
8339,10483,4877
8340,10479,4875
8341,10478,4875
8342,10472,4872
8343,10470,4869
8344,10475,4873
8345,10482,4871
8346,10484,4877
8347,10483,4882
8348,10485,4877
8349,10487,4873
8350,10489,4871
8351,10485,4874
8352,10491,4876
8353,10489,4879
8354,10497,4877
8355,10501,4881
8356,10505,4878
8357,10508,4884
8358,10502,4885
8359,10501,4880
8360,10502,4878
8361,10500,4879
8362,10494,4881
8363,10491,4880
8364,10487,4886
8365,10486,4883
8366,10489,4884
8367,10484,4885
8368,10483,4887
8369,10477,4882
8370,10480,4879
8371,10488,4882
8372,10484,4878
8373,10486,4883
8374,10491,4882
8375,10497,4885
8376,10503,4884
8377,10507,4884
8378,10513,4882
8379,10519,4880
8380,10519,4877
8381,10515,4880
8382,10513,4881
8383,10511,4885
8384,10505,4883
8385,10504,4881
8386,10504,4887
8387,10499,4882
8388,10493,4878
8389,10492,4878
8390,10495,4875
8391,10494,4879
8392,10498,4874
8393,10498,4874
8394,10492,4869
8395,10495,4875
8396,10491,4875
8397,10498,4878
8398,10497,4883
8399,10502,4878
8400,10506,4879
8401,10500,4885
8402,10496,4890
8403,10495,4896
8404,10492,4896
8405,10497,4892
8406,10502,4890
8407,10500,4893
8408,10502,4892
8409,10502,4888
8410,10499,4887
8411,10497,4887
8412,10498,4888
8413,10494,4893
8414,10498,4889
8415,10503,4895
8416,10503,4891
8417,10497,4888
8418,10500,4883
8419,10499,4881
8420,10494,4878
8421,10497,4877
8422,10502,4882
8423,10510,4887
8424,10513,4883
8425,10511,4882
8426,10507,4881
8427,10505,4876
8428,10507,4876
8429,10514,4875
8430,10509,4870
8431,10515,4876
8432,10514,4881
8433,10508,4883
8434,10506,4883
8435,10503,4886
8436,10504,4890
8437,10512,4890
8438,10513,4892
8439,10512,4896
8440,10507,4892
8441,10514,4895
8442,10518,4901
8443,10520,4901
8444,10522,4896
8445,10516,4891
8446,10521,4896
8447,10528,4901
8448,10533,4898
8449,10537,4897
8450,10539,4903
8451,10537,4901
8452,10535,4901
8453,10542,4905
8454,10544,4909
8455,10543,4909
8456,10538,4906
8457,10533,4905
8458,10539,4908
8459,10542,4903
8460,10547,4903
8461,10554,4907
8462,10557,4913
8463,10561,4915
8464,10559,4918
8465,10553,4919
8466,10553,4924
8467,10548,4921
8468,10542,4924
8469,10544,4930
8470,10550,4925
8471,10551,4924
8472,10549,4929
8473,10557,4935
8474,10553,4937
8475,10558,4940
8476,10558,4936
8477,10556,4936
8478,10563,4942
8479,10568,4940
8480,10567,4939
8481,10572,4936
8482,10572,4939
8483,10574,4937
8484,10577,4932
8485,10572,4938
8486,10570,4937
8487,10575,4937
8488,10583,4932
8489,10581,4930
8490,10589,4933
8491,10589,4933
8492,10591,4936
8493,10588,4936
8494,10583,4933
8495,10585,4935
8496,10583,4936
8497,10583,4931
8498,10579,4933
8499,10581,4932
8500,10579,4933
8501,10582,4934
8502,10586,4930
8503,10589,4926
8504,10588,4931
8505,10589,4926
8506,10592,4922
8507,10595,4927
8508,10589,4932
8509,10584,4937
8510,10581,4937
8511,10587,4933
8512,10590,4929
8513,10595,4927
8514,10595,4925
8515,10593,4928
8516,10596,4923
8517,10595,4923
8518,10592,4929
8519,10590,4928
8520,10596,4933
8521,10596,4935
8522,10602,4930
8523,10602,4927
8524,10610,4927
8525,10613,4931
8526,10616,4927
8527,10623,4923
8528,10617,4928
8529,10624,4929
8530,10626,4929
8531,10627,4930
8532,10624,4928
8533,10628,4929
8534,10624,4935
8535,10625,4941
8536,10624,4937
8537,10627,4941
8538,10632,4943
8539,10638,4940
8540,10633,4937
8541,10640,4939
8542,10639,4940
8543,10647,4946
8544,10646,4943
8545,10651,4941
8546,10656,4943
8547,10664,4949
8548,10671,4955
8549,10670,4961
8550,10678,4957
8551,10679,4960
8552,10685,4959
8553,10679,4963
8554,10673,4961
8555,10681,4960
8556,10688,4958
8557,10692,4953
8558,10693,4954
8559,10697,4956
8560,10694,4952
8561,10696,4952
8562,10699,4958
8563,10693,4961
8564,10687,4967
8565,10691,4972
8566,10693,4969
8567,10691,4974
8568,10696,4972
8569,10704,4977
8570,10710,4973
8571,10710,4973
8572,10705,4968
8573,10704,4963
8574,10707,4958
8575,10711,4959
8576,10707,4954
8577,10704,4955
8578,10702,4957
8579,10706,4952
8580,10705,4949
8581,10705,4953
8582,10705,4956
8583,10705,4954
8584,10705,4949
8585,10700,4955
8586,10705,4952
8587,10699,4950
8588,10707,4945
8589,10706,4947
8590,10703,4944
8591,10698,4950
8592,10704,4950
8593,10708,4955
8594,10702,4954
8595,10698,4956
8596,10706,4954
8597,10714,4949
8598,10714,4953
8599,10712,4954
8600,10710,4955
8601,10708,4960
8602,10707,4959
8603,10706,4955
8604,10713,4954
8605,10720,4957
8606,10714,4960
8607,10720,4965
8608,10728,4963
8609,10733,4959
8610,10733,4955
8611,10729,4958
8612,10731,4956
8613,10738,4956
8614,10742,4953
8615,10750,4948
8616,10752,4954
8617,10753,4960
8618,10760,4960
8619,10761,4966
8620,10767,4962
8621,10772,4957
8622,10779,4963
8623,10775,4969
8624,10772,4973
8625,10766,4969
8626,10764,4970
8627,10758,4975
8628,10756,4977
8629,10756,4976
8630,10751,4972
8631,10751,4968
8632,10747,4967
8633,10746,4969
8634,10743,4965
8635,10742,4971
8636,10737,4977
8637,10737,4972
8638,10736,4973
8639,10730,4977
8640,10737,4976
8641,10735,4976
8642,10731,4981
8643,10726,4978
8644,10732,4979
8645,10726,4981
8646,10720,4982
8647,10719,4981
8648,10719,4980
8649,10716,4985
8650,10722,4985
8651,10727,4991
8652,10731,4988
8653,10731,4988
8654,10734,4991
8655,10734,4992
8656,10733,4992
8657,10733,4992
8658,10736,4991
8659,10738,4986
8660,10734,4987
8661,10737,4988
8662,10735,4989
8663,10734,4985
8664,10730,4988
8665,10724,4990
8666,10719,4988
8667,10719,4990
8668,10722,4990
8669,10718,4993
8670,10719,4998
8671,10722,4993
8672,10726,4999
8673,10721,5003
8674,10722,5002
8675,10720,5003
8676,10717,5008
8677,10715,5003
8678,10717,5008
8679,10721,5008
8680,10725,5008
8681,10720,5007
8682,10716,5013
8683,10712,5019
8684,10710,5015
8685,10714,5019
8686,10717,5019
8687,10725,5024
8688,10723,5027
8689,10724,5028
8690,10727,5033
8691,10734,5034
8692,10732,5031
8693,10727,5032
8694,10729,5037
8695,10734,5033
8696,10734,5039
8697,10728,5037
8698,10724,5040
8699,10721,5037
8700,10729,5040
8701,10735,5035
8702,10730,5035
8703,10737,5035
8704,10731,5039
8705,10725,5041
8706,10732,5044
8707,10726,5045
8708,10723,5042
8709,10729,5037
8710,10729,5039
8711,10728,5038
8712,10726,5037
8713,10731,5034
8714,10731,5038
8715,10730,5038
8716,10727,5042
8717,10731,5048
8718,10732,5043
8719,10740,5044
8720,10738,5041
8721,10736,5045
8722,10735,5050
8723,10735,5051
8724,10736,5056
8725,10737,5052
8726,10732,5049
8727,10733,5047
8728,10736,5053
8729,10733,5055
8730,10733,5052
8731,10738,5047
8732,10741,5053
8733,10740,5053
8734,10736,5048
8735,10734,5045
8736,10736,5042
8737,10741,5041
8738,10737,5036
8739,10739,5037
8740,10745,5033
8741,10753,5035
8742,10753,5037
8743,10761,5042
8744,10761,5043
8745,10760,5040
8746,10768,5038
8747,10774,5033
8748,10782,5035
8749,10778,5038
8750,10786,5043
8751,10790,5040
8752,10793,5037
8753,10790,5033
8754,10788,5032
8755,10790,5035
8756,10785,5039
8757,10779,5040
8758,10773,5039
8759,10768,5040
8760,10764,5035
8761,10767,5034
8762,10770,5030
8763,10766,5026
8764,10768,5022
8765,10769,5018
8766,10774,5016
8767,10775,5015
8768,10774,5012
8769,10778,5012
8770,10783,5015
8771,10787,5013
8772,10781,5012
8773,10780,5014
8774,10781,5020
8775,10776,5015
8776,10775,5019
8777,10772,5025
8778,10779,5031
8779,10783,5030
8780,10785,5028
8781,10783,5027
